title,description,category,price_type,price,age_range,address,latitude,longitude,image_url,image_source,date,time,phone,website,has_deal,deal_description,deal_expiry,tags,metro_area,schema_version
Patrick's Cafe,Family cafe with kids menu,restaurants,Paid,,,"Edina, MN",44.8897027,-93.3501222,https://patricksbakerycafe.com/wp-content/uploads/2013/10/VJO30253-1024x682.jpg,curated,,5:30pm-close,,https://patricksbakerycafe.com,True,Free 5:30pm-close with entree,,"kids-eat-free,tuesday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Shamrocks,Irish pub with family dining,restaurants,Paid,,,"995 7th St W, Saint Paul, MN",44.927178,-93.127790,https://images.pexels.com/photos/5990494/pexels-photo-5990494.jpeg,curated_category,,4-9pm,,https://www.crshamrocks.com/,True,"Free 4-9pm, one per adult",,"kids-eat-free,sunday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Sunshine Factory,Family restaurant,restaurants,Paid,,,"Plymouth, MN",45.00651,-93.46651,https://images.pexels.com/photos/21370021/pexels-photo-21370021.jpeg,curated_category,,,,https://esunshinefactory.com/,True,One meal per paid adult,,"kids-eat-free,sunday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Cantina Laredo - Mall of America,Mexican restaurant,restaurants,Paid,,0-6,"Bloomington, MN",44.8322405,-93.3204872,https://images.pexels.com/photos/5737254/pexels-photo-5737254.jpeg,curated,,,,https://www.cantinalaredo.com/,True,Toddler Tuesdays - ages 6 and under with one adult meal required,,"kids-eat-free,tuesday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Cedar & Stone Urban Table - Mall of America,Urban table restaurant,restaurants,Paid,,0-6,"Bloomington, MN",44.8322405,-93.3204872,https://images.pexels.com/photos/5990494/pexels-photo-5990494.jpeg,curated_category,,,,,True,Toddler Tuesdays - ages 6 and under with one adult meal required,,"kids-eat-free,tuesday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Margaritaville - Mall of America,Tropical restaurant,restaurants,Paid,,0-6,"Bloomington, MN",44.8322405,-93.3204872,https://images.pexels.com/photos/38081727/pexels-photo-38081727.jpeg,curated_category,,,,,True,Toddler Tuesdays - ages 6 and under with one adult meal required,,"kids-eat-free,tuesday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Twin City Grill - Mall of America,American grill,restaurants,Paid,,0-6,"Bloomington, MN",44.8322405,-93.3204872,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,,,,True,Toddler Tuesdays - ages 6 and under with one adult meal required,,"kids-eat-free,tuesday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Culver's,Fast casual with burgers and frozen custard,restaurants,Paid,,,Minnesota locations,,,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,https://www.culvers.com/,True,Free frozen custard with purchase of kids meal,,,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Denny's,Family diner chain,restaurants,Paid,,,Minnesota locations,,,https://images.pexels.com/photos/21370021/pexels-photo-21370021.jpeg,curated_category,,4-10pm,,https://www.dennys.com/,True,Kids free with adult entree $6+ (varies by location),,kids-eat-free,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Pizza Ranch,Pizza buffet chain,restaurants,Paid,,all,Minnesota locations,,,https://images.pexels.com/photos/38081727/pexels-photo-38081727.jpeg,curated_category,,11am-8:30pm,,https://pizzaranch.com/,True,Kids 12 and under free with adult buffet purchase,,"kids-eat-free,tuesday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Andiamo Italian Ristorante - St. Paul,Italian restaurant,restaurants,Paid,,,"80 Snelling Ave N, St Paul, MN 55104",44.981990,-93.166952,https://images.pexels.com/photos/27866922/pexels-photo-27866922.jpeg,curated,,,,https://andiamomn.com/,True,One free kid's meal with purchase of full-price adult,,"kids-eat-free,monday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Big Bowl - Edina,Asian fusion with build-your-own bowls for families,restaurants,Paid,,,"3669 Galleria, Edina, MN 55435",44.889700,-93.350120,https://images.pexels.com/photos/9821845/pexels-photo-9821845.jpeg,curated,,,,https://www.bigbowl.com/edina/,False,,,"custom-bowls,family-friendly","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Big Bowl - Minnetonka,Asian fusion with build-your-own bowls for families,restaurants,Paid,,,"Minnetonka, MN",44.94051,-93.46389,https://images.pexels.com/photos/9821845/pexels-photo-9821845.jpeg,curated,,,,https://www.bigbowl.com/,False,,,"custom-bowls,family-friendly","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Punch Pizza - Roseville,"Neapolitan-style pizza, allows kids to play with dough",restaurants,Paid,,,"1767 County Road B2 W, Roseville, Minnesota 55113",45.006080,-93.156610,https://images.pexels.com/photos/21370021/pexels-photo-21370021.jpeg,curated_category,,,(651) 846-9808,https://punchpizza.com/,False,,,"wood-fired-pizza,kids-activities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Punch Pizza - Grand Avenue,Neapolitan-style pizza,restaurants,Paid,,,"Minneapolis, MN",44.9772995,-93.2654692,https://images.pexels.com/photos/28442529/pexels-photo-28442529.jpeg,curated_category,,,,https://punchpizza.com/,False,,,wood-fired-pizza,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Punch Pizza - Highland Park,Neapolitan-style pizza,restaurants,Paid,,,"Minneapolis, MN",44.9772995,-93.2654692,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated_category,,,,https://punchpizza.com/,False,,,wood-fired-pizza,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Punch Pizza - Wayzata,Neapolitan-style pizza,restaurants,Paid,,,"Wayzata, MN",44.970759,-93.511947,https://images.pexels.com/photos/17429503/pexels-photo-17429503.jpeg,curated_category,,,,https://punchpizza.com/,False,,,wood-fired-pizza,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Punch Pizza - Eagan,Neapolitan-style pizza,restaurants,Paid,,,"Eagan, MN",44.81817,-93.16592,https://images.pexels.com/photos/38081727/pexels-photo-38081727.jpeg,curated_category,,,,https://punchpizza.com/,False,,,wood-fired-pizza,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Punch Pizza - St. Louis Park,Neapolitan-style pizza,restaurants,Paid,,,"St. Louis Park, MN",44.9475726,-93.3569023,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated_category,,,,https://punchpizza.com/,False,,,wood-fired-pizza,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Cossetta,Italian marketplace with cafeteria-style service,restaurants,Paid,,,"211 Seventh St. W, St. Paul, MN 55102",44.936093,-93.108288,https://images.pexels.com/photos/21370021/pexels-photo-21370021.jpeg,curated_category,,,,,False,,,"italian,family-friendly","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kramarczuk's Sausage Co,Eastern European deli with traditional fare,restaurants,Paid,,,"Minneapolis, MN",44.9772995,-93.2654692,https://kramarczuks.com/images/made/images/uploads/home-banner_1920_938_80_c1.jpg,curated,,,,,False,,,"deli,family-friendly","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Day Block Brewing,Brewery with kombucha and ginger beer for kids,restaurants,Paid,,,"Minneapolis, MN",44.9772995,-93.2654692,https://images.pexels.com/photos/19691954/pexels-photo-19691954.jpeg,curated_category,,,,,False,,,"brewery,family-friendly","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
French Meadow Bakery & Cafe,Bakery and cafe with pastries and organic options,restaurants,Paid,,,"Uptown, Minneapolis, MN",44.948856,-93.298719,https://images.getbento.com/accounts/5b94976b3eeab1dcd02300ca71f80dab/media/5OU2p3DHRC51MAxJPvAW_FM-wild-caught-miso-salmon-WEB.jpg,curated,,,,,False,,,"bakery,organic","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Italian Eatery by Travail,South Minneapolis restaurant with kids menu,restaurants,Paid,,,"South Minneapolis, Minnehaha Parkway, MN",44.9773,-93.26547,https://images.pexels.com/photos/38081727/pexels-photo-38081727.jpeg,curated_category,,,,,False,,,"italian,kids-menu","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
World Street Kitchen,Restaurant with international bowl options,restaurants,Paid,,,"Minneapolis, MN",44.9772995,-93.2654692,https://eatwsk.com/wp-content/uploads/2023/03/WorldStreetKitchenHero.jpg,curated,,,,,False,,,"bowls,international","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Caspian Bistro,Family-owned Persian restaurant,restaurants,Paid,,,"Minneapolis, MN",44.9772995,-93.2654692,https://images.pexels.com/photos/5990494/pexels-photo-5990494.jpeg,curated_category,,,,,False,,,"persian,family-owned","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Axel's Bonfire - Blaine,Wood fire cooking with kids menu and family specials,restaurants,Paid,,,"4365 Pheasant Ridge Drive Northeast, Blaine, MN",45.163866,-93.158897,https://media.bizj.us/view/img/12837884/46036524319502008587540352171154201644714737n*900xx1696-954-160-0.jpg,curated,,3-6pm,(763) 398-2475,,True,Half-price appetizers and pizzas daily 3-6pm,,"wood-fire-cooking,happy-hour","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Axel's Bonfire - Eagan,Wood fire cooking with kids menu and family specials,restaurants,Paid,,,"1555 Cliff Road, Eagan, MN",44.790620,-93.177835,https://media.bizj.us/view/img/12837884/46036524319502008587540352171154201644714737n*900xx1696-954-160-0.jpg,curated,,3-6pm,,,True,Half-price appetizers and pizzas daily 3-6pm,,"wood-fire-cooking,happy-hour","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Axel's Bonfire - Roseville,Wood fire cooking with kids menu and family specials,restaurants,Paid,,,"Roseville, MN",45.006077,-93.156611,https://media.bizj.us/view/img/12837884/46036524319502008587540352171154201644714737n*900xx1696-954-160-0.jpg,curated,,3-6pm,,,True,Half-price appetizers and pizzas daily 3-6pm,,"wood-fire-cooking,happy-hour","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Hyderabad Indian Grill - Fridley,Indian restaurant,restaurants,Paid,,,"Fridley, MN",45.08383,-93.25904,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,,,,False,,,blog-discount,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Mansetti's Pizza and Pasta - Anoka,Pizza and pasta restaurant with kids menu,restaurants,Paid,,,"Anoka, MN",45.27102,-93.28276,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,,False,,,"pizza,kids-menu","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Mansetti's Pizza and Pasta - Ham Lake,Pizza and pasta restaurant with kids menu,restaurants,Paid,,,"Ham Lake, MN",45.250240,-93.249950,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,,False,,,"pizza,kids-menu","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Mansetti's Pizza and Pasta - Shoreview,Pizza and pasta restaurant with kids menu,restaurants,Paid,,,"Shoreview, MN",45.072206,-93.128288,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,,False,,,"pizza,kids-menu","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Kendall's Tavern and Chophouse,Restaurant with kids menu including brunch,restaurants,Paid,,,"Coon Rapids, MN",45.1728923,-93.3023898,https://images.pexels.com/photos/5990494/pexels-photo-5990494.jpeg,curated_category,,,,,False,,,"kids-menu,brunch","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Silos Restaurant at Pier B Resort,Family-friendly restaurant with kids menu and harbor views,restaurants,Paid,,,"Duluth, MN",46.7838287,-92.1052679,https://www.pierbresort.com/wp-content/uploads/2025/11/398837389-flatbread_02-1000x500-1.jpg,curated,,,,,False,,,"waterfront,kids-menu","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
New Scenic Cafe,Family-friendly cafe with cafeteria-style seating,restaurants,Paid,,,"Duluth, MN",46.7838287,-92.1052679,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,,False,,,"family-friendly,casual","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Julie's Family Restaurant,Family restaurant in Duluth,restaurants,Paid,,,"Duluth, MN",46.7838287,-92.1052679,https://images.pexels.com/photos/21370021/pexels-photo-21370021.jpeg,curated_category,,,,,False,,,family-friendly,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
KDs Family Restaurant,Family restaurant in Duluth,restaurants,Paid,,,"Duluth, MN",46.7838287,-92.1052679,https://images.pexels.com/photos/21370021/pexels-photo-21370021.jpeg,curated_category,,,,,False,,,family-friendly,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Riverside Bar and Grill,Family-friendly restaurant with kids menu,restaurants,Paid,,,"Duluth, MN",46.7838287,-92.1052679,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,,,,False,,,family-friendly,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
HuHot Mongolian Grill - Rochester,Mongolian grill with kids menu,restaurants,Paid,,,"Rochester, MN",44.0234387,-92.4630182,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,4-9pm,,,True,Kids 10 and under eat for $2.99 with adult meal purchase,,"kids-eat-cheap,monday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Famous Dave's - Rochester,Barbecue restaurant,restaurants,Paid,,,"Rochester, MN",44.0234387,-92.4630182,https://images.pexels.com/photos/6068717/pexels-photo-6068717.jpeg,curated_category,,,,,True,Kids Eat Free,,"kids-eat-free,tuesday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Godfather's Pizza - Rochester,Pizza restaurant,restaurants,Paid,,,"Rochester, MN",44.0234387,-92.4630182,https://images.pexels.com/photos/6068717/pexels-photo-6068717.jpeg,curated_category,,5-7:30pm,,,True,"Kids 8 and younger eat free, one free child per paying adult",,"kids-eat-free,monday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Bar 209,Family-friendly bar in Bemidji,restaurants,Paid,,,"Bemidji, MN",47.472315,-94.883279,https://images.pexels.com/photos/17429503/pexels-photo-17429503.jpeg,curated_category,,,,,False,,,family-friendly,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Fozzie's Smokin Bar B Q,Barbecue restaurant in Bemidji,restaurants,Paid,,,"Bemidji, MN",47.472315,-94.883279,https://images.pexels.com/photos/5373242/pexels-photo-5373242.jpeg,curated_category,,,,,False,,,bbq,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
The Tavern on South Shore,Restaurant in Bemidji,restaurants,Paid,,,"Bemidji, MN",47.472315,-94.883279,https://images.pexels.com/photos/5990494/pexels-photo-5990494.jpeg,curated_category,,,,,False,,,casual-dining,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Sparkling Waters,Restaurant in Bemidji,restaurants,Paid,,,"Bemidji, MN",47.472315,-94.883279,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,,False,,,family-friendly,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Mi Rancho,Mexican restaurant in Bemidji,restaurants,Paid,,,"Bemidji, MN",47.472315,-94.883279,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,,False,,,mexican,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Billy's Bar & Restaurant,Full-service family-friendly restaurant in Brainerd,restaurants,Paid,,,"Brainerd, MN",46.35802,-94.20083,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated_category,,,,,False,,,family-friendly,"Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Gio's Grill and Bar,Casual restaurant for all ages in Moorhead,restaurants,Paid,,,"Moorhead, MN",46.87391,-96.75387,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,,,,False,,,"casual-dining,family-friendly","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Duane's House of Pizza,Long-standing pizza restaurant in Fargo & Moorhead area,restaurants,Paid,,,"Moorhead, MN",46.87391,-96.75387,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,,False,,,"pizza,family-friendly","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Big Air Burnsville,"26,000 sq ft indoor play space with dodgeball, obstacle courses, climbing walls, interactive gaming and cafe",restaurants,Paid,,kids,"Burnsville, MN",44.767057,-93.277389,https://images.pexels.com/photos/12557597/pexels-photo-12557597.jpeg,curated_category,,,,,False,,,"indoor-play,kids,burnsville","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
MiniSota Play Cafe - Maple Grove,"Indoor play cafe designed for younger children with pretend-play stations, slides, patio and coffee bar",restaurants,Paid,,"toddlers,preschool","Maple Grove, MN",45.0985,-93.44192,https://images.pexels.com/photos/34956523/pexels-photo-34956523.jpeg,curated_category,,,,,False,,,"indoor-play,coffee,toddlers,maple-grove","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Sovereign Grounds,Coffee shop with indoor playroom filled with toys for children,restaurants,Paid,,kids,"Twin Cities, MN",44.986342,-93.179445,https://images.pexels.com/photos/9509422/pexels-photo-9509422.jpeg,curated,,,,,False,,,"coffee,play-area,indoor,family-friendly","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
The Play Group - Saint Louis Park,"Boutique play studio for babies, toddlers, and caregivers with open play, classes, and party rentals",restaurants,Paid,,"babies,toddlers","Saint Louis Park, MN",44.947573,-93.356902,https://images.pexels.com/photos/27866922/pexels-photo-27866922.jpeg,curated_category,,,,,False,,,"indoor-play,babies,toddlers,saint-louis-park","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Peak Cafe Adventure Peak - White Bear Lake,Coffee shop with Adventure Peak PlayPark indoor play facility nearby,restaurants,Paid,10,kids,"Edinborough Park, White Bear Lake, MN",45.08381,-93.00693,https://images.pexels.com/photos/5373242/pexels-photo-5373242.jpeg,curated_category,,,,,False,,,"coffee,indoor-play,white-bear-lake","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Bennett's Chop & Railhouse - Kids Eat Free Sunday,Family restaurant with kids menu,restaurants,Paid,,under 10,"625 Smith Avenue South, St. Paul, MN 55107",44.927081,-93.101996,https://images.pexels.com/photos/37118296/pexels-photo-37118296.jpeg,curated,,,,,True,Kids 10 and under eat free on Sundays,,"kids-eat-free,family-dining,restaurant,st-paul,twin-cities,recurring,sunday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Boulevard Bar & Grill - Kids Eat Free Sunday,Family-friendly restaurant with kids menu,restaurants,Paid,,under 12,"8680 Coon Rapids Boulevard, Coon Rapids, MN 55433",45.17289,-93.30239,https://images.pexels.com/photos/33858065/pexels-photo-33858065.jpeg,curated,,,,,True,Children 12 and under receive complimentary meals on Sundays between 4-9pm using kids menu. Limit: one child per paying adult,,"kids-eat-free,family-dining,restaurant,coon-rapids,twin-cities,recurring,sunday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Celts Craft House - Kids Eat Free Sunday,Family restaurant with kids menu,restaurants,Paid,,,"14670 Galaxie Avenue, Apple Valley, MN 55124",44.736001,-93.207343,https://popmenucloud.com/cdn-cgi/image/width%3D2880%2Cheight%3D2880%2Cfit%3Dscale-down%2Cformat%3Dauto%2Cquality%3D60/npvgbcjr/26d715ab-c6d0-40f8-b1e0-1bf6feb281b7.jpg,curated,,,,,True,One complimentary kid's meal per purchased adult entrée on Sundays,,"kids-eat-free,family-dining,restaurant,apple-valley,twin-cities,recurring,sunday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
The Melting Pot - Kids Eat Free Sunday,"Interactive fondue restaurant, family-friendly",restaurants,Paid,,,"7849 York Avenue South, Edina, MN 55435",44.862875,-93.319998,https://images.pexels.com/photos/37593659/pexels-photo-37593659.jpeg,curated,,,,,True,Kids eat free on Sundays with each purchase of an adult 4 course dinner,,"kids-eat-free,family-dining,restaurant,edina,twin-cities,recurring,sunday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Mill Valley Kitchen - Kids Eat Free Sunday,Family restaurant with kids options,restaurants,Paid,,,"5500 Wheat Road, St. Louis Park, MN 55416",44.94757,-93.3569,https://millvalleykitchen.com/wp-content/uploads/2025/10/tomatoflatbread.jpg,curated,,,,,True,Kids eat free from 4-8pm on Sundays. Up to 2 kids free per adult,,"kids-eat-free,family-dining,restaurant,st-louis-park,twin-cities,recurring,sunday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
The Nook - Kids Eat Free Sunday,Family restaurant with kids menu,restaurants,Paid,,,"495 Selby Avenue, St. Paul, MN 55104",44.946706,-93.121004,https://images.squarespace-cdn.com/content/v1/5eb3f58dcc1f816f9d231244/1600266740650-IYZLZUA5E6Y96DYGVCAC/image-asset.jpeg,curated,,,,,True,Children dine free from kids menu 4-9pm on Sundays. One child per paying adult,,"kids-eat-free,family-dining,restaurant,st-paul,twin-cities,recurring,sunday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Crave - Kids Eat Free Monday,Family-friendly restaurant,restaurants,Paid,,,,,,https://www.minneapolis.org/imager/files_idss_com/C15/37476e76-09f7-4568-ad62-9c8521ea3db0/237437ce-6e77-4a09-9c44-67da76bad0f0_e45adf5f6bc0c5c2a30a39868f44eab6.jpg,curated,,,,https://www.craverestaurant.com/,True,"One free kid's meal with the purchase of a full-price adult entrée every Monday beginning January 19th, 2026. Additional kids' meals at 50% off",,"kids-eat-free,family-dining,restaurant,twin-cities,recurring,monday","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
Animales BBQ,Barbecue restaurant with kids play area including slide and building blocks,restaurants,Paid,,,,,,https://images.pexels.com/photos/2014938/pexels-photo-2014938.jpeg,curated,,,,https://animalesbbq.com/,False,,,"family-dining,kids-play-area,restaurant,minneapolis,twin-cities","Minnesota Statewide (Twin Cities metro + Duluth, Rochester, St. Cloud, Mankato, Moorhead, Brainerd, Bemidji, Winona, Alexandria)",3.1
